LAURENTIN       LAURENT         M 
LAURIANE        LAURINE         F
LAURIE          LAURA           F
LAURINE         0               F
LAURY           0               M
LAURY           LAURA           F
LAURYN          LAURINE         F
LAURYNE         LAURINE         F
LAURYS          LAURENT         M 
LAWRENCE        LAURENT         M 
LAYLA           LEILA           F
LEA             0               F
LEAH            LEA             F
LEANA           LINA            F      
LEILA           0               F 
LENA            LINA            F
LENNY           0               M
LENY            0               M
LEO             0               M
LEON            LEO             M
LEONA           LEONE           F
LEONARD         0               M
LEONARDO        LEONARD         M        
LEONE           0               F
LEONEL          0               M
LEOPOLD         LEO             M
LESLIE          0               F
LESLY           0               F
LESLY           0               M
LETICIA         LAETITIA        F
LETITIA         LAETITIA        F
LETIZIA         LAETITIA        F
LEVI            0               M
LEVY            LEVI            M
LEYLA           LEILA           F
LIDIA           LYDIA           F 
LIESS           ELIAS           M
LILA            LEILA           F
LILAS           LEILA           F
LILI            LILIA           F
LILIA           0               F
LILIANA         LILIANE         F
LILIANE         0               F       
LILLY           LILIA           F
LILOU           LILIA           F
LILI-ROSE       0               F
LILY-ROSE       LILI-ROSE       F
LILY            LILIA           F
LINA            0               F
LINDA           0               F
LINDSAY         0               F
LINDSEY         LINDSAY         F 
LINE            LINA            F
LISA-MARIE      0               F
LISE-MARIE      LISA-MARIE      F
LISA            0               F 
LISE            LISA            F
LISETTE         0               F
LIZA            LISA            F
LOETITIA        LAETITIA        F
LOGAN           0               M
LOGANN          LOGAN           M
LOIC            0               M
LOICK           LOIC            M
LOIK            LOIC            M
LOIS            LOUIS           M
LOISE           0               F
LOLA            0               F
LOLITA          LOLA            F
LORA            LAURA           F
LORAINE         LAURINE         F 
LOREN           LAURINE         F
LORENA          LAURINE         F
LORENZ          LAURENT         M
LORENZO         0               M
LORIS           0               M
LORRIS          LORIS           M
LORYS           LORIS           M 
LOU             LOUIS           M     
LOUIS           0               M
LOUISE          0               F
LOUISON         LOUIS           M
LOUNES          0               M
LOUNIS          LOUNES          M
LOWIK           LOIC            M
LUC             0               M
LUCA            LUC             M
LUCAS           LUC             M
LUCCA           LUC             M
LUCIE           0               F
LUCIEN          0               M
LUCILE          0               F
LUCILLE         LUCILE          F 
LUCIO           LUC             M
LUCKAS          LUC             M
LUCKY           LUC             M  
LUIGI           0               M
LUIS            LOUIS           M
LUKAS           LUC             M
LUKE            LUC             M
LYDIA           0               F        
LYDIE           LYDIA           F
LYES            ELIAS           M
LYESS           ELIAS           M
MADELEINE       0               F 
MADELINE        MADELEINE       F
MADI            MEDHI           M
MADISON         0               F
MADISSON        MADISON         F
MADJID          MAJID           M 
MADY            MEDHI           M
MAELA           0               F
MAELIS          MAELYS          F 
MAELISS         MAELYS          F
MAELLE          0               F
MAELYS          0               F
MAEVA           0               F
MAGALI          0               F
MAGALIE         MAGALI          F
MAGALY          MAGALI          F
MAGDALENA       0               F
MAGGY           0               F
MAGUY           MAGGY           F
MAHAMADOU       MAMADOU         M  
MAHDI           MEDHI           M
MAHMADOU        MAMADOU         M     
MAHMOUD         0               M
MAHMUT          MAHMOUD         M
MAIA            0               F  
MAILYS          MAELYS          F
MAITE           0               F
MAJID           0               M
MALAURIE        0               F
MALAURY         MALAURIE        F
MALEK           MALIK           M
MALICK          MALIK           M
MALIK           0               M
MALIKA          0               F
MALLAURY        MALAURIE        F
MALLORIE        MALAURIE        F
MALORIE         MALAURIE        F
MALORY          MALAURIE        F
MALVINA         0               F
MAMADOU         0               M
MANDY           0               F
MANON           0               F
MANSOUR         0               M
MANU            EMMANUEL        M
MANUELA         EMMANUELLE      F
MANUELLA        EMMANUELLE      F
MANUELLE        EMMANUELLE      F
MARC-ANTHONY    MARC-ANTOINE    M
MARC-ANTOINE    0               M
MARC            0               M
MARCEL          0               M  
MARCELLO        MARCEL          M 
MARCO           MARC            M
MARCOS          MARC            M
MARGAUX         0               F
MARGO           MARGAUX         F
MARGOT          MARGAUX         F
MARGUERITE      0               F
MARIA           MARIE           F
MARIAM          MYRIAM          F
MARIAMA         MYRIAM          F 
MARIAME         MYRIAM          F
MARIANA         MARIANE         F
MARIANE         0               F
MARIANNE        0               F
MARIE           0               F
MARINA          MARINE          F
MARINE          0               F
MARIO           0               M
MARION          0               F
MARJOLAINE      0               F
MARJORIE        0               F
MARK            MARC            M
MARKO           MARC            M
MARLENE         0               F
MAROINE         MAROUANE        M
MAROUAN         MAROUANE        M
MAROUANE        0               M
MARTIN          0               M
MARTY           MARTIN          M  
MARWAN          MAROUANE        M
MARWANE         MAROUANE        M  
MARYLINE        0               F
MATHEW          MATHIEU         M 
MATHIAS         0               M
MATHIEU         0               M
MATHILDE        0               F
MATHURIN        0               M
MATIAS          MATHIAS         M         
MATTEW          MATHIEU         M 
MATTHEW         MATHIEU         M 
MATTHIAS        MATHIAS         M     
MAUD            0               F
MAUDE           MAUD            F
MAUREEN         0               F
MAX             MAXIME          M
MAXIM           MAXIME          M
MAXIME          0               M
MAXIMILIEN      MAXIME          M
MEDHI           0               M
MEGANE          0               F
MEHMET          MOHAMED         M 
MEL             MELVINE         M
MELANIE         0               F
MELIK           MALIK           M  
MELINA          0               F
MELINDA         0               F
MELISSA         0               F
MELODIE         0               F 
MELODY          MELODIE         F
MELVINE         0               M
MELVYN          MELVINE         M
MERWAN          MAROUANE        M
MERWANE         MAROUANE        M
MESSAOUD        0               M
MHAMED          MOHAMED         M 
MICHAEL         0               M
MICK            MICHAEL         M
MICKAIL         MICHAEL         M
MICKY           MICHAEL         M
MIKAIL          MICHAEL         M
MILAN           0               M 
MILOUD          0               M 
MOHAMED-AMINE   0               M
MOHAMED-LAMINE  MOHAMED-AMINE   M
MOHAMED         0               M
MOHAMMED        MOHAMED         M
MOHAND          0               M
MOISE           0               M
MORGANE         0               F
MOULOUD         MILOUD          M
MOUSSA          0               M
MOUSTAPHA       MUSTAPHA        M
MUHAMMED        MOHAMED         M
MURIEL          0               F
MURIELLE        MURIEL          F
MUSTAPHA        0               M
MYLENE          0               F     
MYRIAM          0               F
NABIL           0               M
NABILA          0               F
NABILE          NABIL           M   
NACER           NASSER          M
NACERA          0               F
NACIM           NASSIM          M
NACIMA          NASSIMA         F          
NACIME          NASSIM          M  
NACIRA          NACERA          F
NADEGE          0               F
NADHIR          NADIR           M
NADIA           0               F
NADINE          0               F
NADIR           0               M
NADJET          NAJAT           F
NADJIB          0               M
NADJMA          NEJMA           F 
NADYA           NADIA           F
NAEMA           NAIMA           F          
NAGUIB          NAJIB           M 
NAHIMA          NAIMA           F
NAIM            0               M
NAIMA           0               F
NAIME           NAIM            M
NAIS            ANAIS           F
NAJAH           NAJAT           F
NAJAT           0               F
NAJATE          NAJAT           F
NAJET           NAJAT           F
NAJETE          NAJAT           F
NAJETTE         NAJAT           F
NAJIB           0               M
NAJMA           NEJMA           F 
NANCY           0               F
NAOMI           NOEMIE          F
NAOMIE          NOEMIE          F
NAOUAL          0               F
NAOUEL          NAOUAL          F
NASIME          NASSIM          M
NASRADINE       NASSER          M 
NASSER          0               M
NASSERA         NACERA          F 
NASSIM          0               M
NASSIMA         0               F
NASSIME         NASSIM          M
NASSIRA         NACERA          F
NASTASIA        ANASTASIA       F
NATACHA         0               F
NATALIA         NATALIE         F
NATALIE         0               F
NATAN           NATHAN          M
NATANAEL        NATHANAEL       M     
NATHALIA        NATALIE         F
NATHALIE        0               F
NATHAN          0               M
NATHANAEL       0               M
NATHANAELLE     0               F
NATHANE         NATHANAEL       M 
NATHANIEL       NATHANAEL       M 
NAWAL           0               F
NAWEL           NAWAL           F
NAWELLE         NAWAL           F
NEIL            EDOUARD         M
NEJMA           0               F
NELLIE          NELLY           F 
NELLY           0               F
NELSON          0               M
NESRINE         0               F
NESSIM          NASSIM          M
NESTOR          0               M
NETANEL         NATHANAEL       M
NICHOLAS        NICOLAS         M
NICK            NICOLAS         M
NICO            NICOLAS         M  
NICOLAS         0               M
NICOLE          0               F
NIELS           EDOUARD         M
NIKITA          0               F
NIKOLA          NICOLAS         M
NILS            0               M
NINA            0               F
NISRINE         0               F
NOA             0               F
NOELIE          NOELLE          F
NOELLA          NOELLE          F
NOELLE          0               F
NOELLIE         NOELLE          F
NOEMI           NOEMIE          F 
NOEMIE          0               F
NORA            0               F 
NORDINE         0               M
NOREDDINE       NORDINE         M
NORIA           NORA            F
NORMAN          0               M
NORMANN         NORMAN          M
NOUR            NORA            F
NOURA           NORA            F
NOURDIN         NORDINE         M
NOURDINE        NORDINE         M
NOURIA          NORA            F
NUMA            0               M
OCEANA          OCEANE          F 
OCEANE          0               F
OCEANIE         OCEANE          F
OCEANNE         OCEANE          F
OCTAVE          0               M
OCTAVIE         0               F
OCTAVIO         OCTAVE          M 
ODELIE          ODILE           F
ODETE           ODETTE          F
ODETTA          ODETTE          F 
ODETTE          0               F
ODILA           ODILE           F
ODILE           0               F
ODILIA          ODILE           F
ODILLE          ODILE           F
ODYLE           ODILE           F
ODYLLE          ODILE           F
OFELIA          OPHELIE         F
OIRDA           OUARDA          F
OISSILA         OUASSILA        F
OLGA            0               F
OLIVA           OLIVIA          F
OLIVE           OLIVIA          F
OLIVER          OLIVIER         M
OLIVERA         OLIVIA          F
OLIVETTE        OLIVIA          F
OLIVIA          0               F
OLIVIER         0               M     
OMAR            0               M
OPHELIA         OPHELIE         F 
OPHELIE         0               F
OPHELY          OPHELIE         F   
ORANE           0               F
ORIANA          ORIANE          F
ORIANE          0               F
ORIANNA         ORIANE          F
ORIANNE         ORIANE          F
ORLANDO         0               M 
ORLANE          0               F
ORLANNE         ORLANE          F
ORNELA          ORNELLA         F
ORNELLA         0               F 
OSCAR           0               M
OSKAR           OSCAR           M
OSSAMA          OUSSAMA         M
OTHMAN          OTHMANE         M
OTHMANE         0               M
OTMAN           OTHMANE         M
OUARDA          0               F
OUASSILA        0               F
OUMAR           OMAR            M
OUSAMA          OUSSAMA         M   
OUSSAMA         0               M
PABLO           0               M   
PACO            0               M
PACOME          0               M
PAMELA          0               F 
PAMELLA         PAMELA          F
PAOLA           0               F
PAOLINA         PAULINE         F
PAOLINE         PAULINE         F
PASCAL          0               M 
PASCALE         0               F
PASCALINE       PASCALE         F
PASQUALE        PASCAL          M
PATRICIA        0               F
PATRIZIA        PATRICIA        F
PAUL            0               M 
PAULA           PAOLA           F 
PAULE           PAOLA           F
PAULETTE        PAULINE         F
PAULINA         PAULINE         F
PAULINE         0               F
PAULO           PAUL            M
PAULYNE         PAULINE         F
PEARL           PERLE           F
PEDRO           0               M
PEGGY           0               F
PENELOPE        0               F     
PERINE          PERRINE         F
PERLA           PERLE           F 
PERLE           0               F
PERLINE         PERLE           F
PERRINE         0               F
PHILIBERT       0               M
PHILIPP         PHILIPPE        M
PHILIPPE        0               M
PHYLICIA        FELICIE         F
PIERRE-ANTHONY  PIERRE-ANTOINE  M
PIERRE-ANTOINE  0               M
PIERRE          0               M
PIERRETTE       0               F
PIERRINE        PERRINE         F 
PIERROT         PIERRE          M
PIETRO          0               M
POL             PAUL            M
PRECILIA        PRESCILLIA      F
PRECILLA        PRESCILLIA      F 
PRECILLIA       PRESCILLIA      F
PRECYLIA        PRESCILLIA      F 
PRESCILIA       PRESCILLIA      F
PRESCILLA       PRESCILLIA      F
PRESCILLIA      0               F
PRESCYLLIA      PRESCILLIA      F 
PRICILIA        PRESCILLIA      F 
PRICILLA        PRESCILLIA      F
PRICILLIA       PRESCILLIA      F
PRISCILA        PRESCILLIA      F
PRISCILIA       PRESCILLIA      F
PRISCILLA       PRESCILLIA      F
PRISCILLE       PRESCILLIA      F
PRISCILLIA      PRESCILLIA      F
PRUNE           0               F
PRUNELLE        PRUNE           F
PRYSCILLIA      PRESCILLIA      F
QUENTIN         0               M
RABIA           0               F
RABIAA          RABIA           F
RABIHA          RABIA           F 
RABIYA          RABIA           F
RACHEL          0               F
RACHELE         RACHEL          F
RACHELLE        RACHEL          F 
RACHIDA         0               F
RADHIA          RADIA           F
RADIA           0               F
RADWAN          REDOUANE        M 
RADWANE         REDOUANE        M
RAFAEL          RAPHAEL         M
RAFAELA         RAPHAELE        F
RAFAELE         RAPHAELE        F
RAFAELLE        RAPHAELE        F
RAFIK           0               M
RAHMA           0               F
RAIAN           RAYAN           M
RAISSA          0               F
RAJA            RAJAA           F
RAJAA           0               F
RAJAE           RAJAA           F
RAJAH           RAJAA           F
RALPH           RAPHAEL         M
RAMATA          0               F
RAMI            0               M
RAMY            RAMI            M
RAMZI           0               M
RANIA           0               F
RANYA           RANIA           F
RAPHAEL         0               M
RAPHAELA        RAPHAELE        F
RAPHAELE        0               F
RAPHAELLA       RAPHAELE        F
RAPHAELLE       0               F
RAQUEL          RACHEL          F 
RATIBA          0               F
RAYAN           0               M
RAYANE          RAYAN           M
RAYANNE         RAYAN           M
RAYHANE         RAYAN           M
RAYNALD         0               M
REBECA          REBECCA         F 
REBECCA         0               F
REBEKA          REBECCA         F
REDA            0               M
REDHA           REDA            M
REDOUANE        0               M
REDWANE         REDOUANE        M
REGINA          REGINE          F
REGINE          0               F
REHANE          RAYAN           F
REINE           0               F
REJANE          0               F
RENEE           0               F
REYHAN          RAYAN           F
REZA            REDA            M
RHIZLANE        RIZLAN          F
RIAD            0               M
RIADE           RIAD            M
RIADH           RIAD            M
RIDA            REDA            M
RIDOUANE        REDOUANE        M
RIDVAN          REDOUANE        M
RIDWAN          REDOUANE        M
RIDWANE         REDOUANE        M
RIM             0               F
RIMA            RIM             F
RIME            RIM             F
RITA            0               F
RIZLAINE        RIZLAN          F
RIZLAN          0               F
RIZLANE         RIZLAN          F
RIZLENE         RIZLAN          F
ROBERT          0               M
ROBERTO         ROBERT          M       
ROCH            0               M
RODRIGUE        0               M
ROLANDE         0               F
ROMAIN          0               M 
ROMANE          0               F
ROMANN          ROMAIN          M
ROMY            0               F
RONNY           RONY            M
RONY            0               M
ROSA            0               F 
ROSALIE         ROSA            F         
ROSARIO         0               M
ROSE            ROSA            F 
ROSELINE        0               F
ROSELYNE        ROSELINE        F
ROSITA          ROSA            F     
ROXANE          0               F
ROXANNE         ROXANE          F
RUBEN           0               M
RUBENS          RUBEN           M 
RUDOLF          RUDOLPH         M
RUDOLPH         0               M
RUTH            0               F
RYAD            RIAD            M
RYADH           RIAD            M
RYANN           RAYAN           M 
SABAH           0               F
SABINA          SABINE          F
SABINE          0               F
SABRI           0               M
SABRINA         0               F
SABRINE         SABRINA         F 
SACHA           0               F
SADIA           0               F
SAFA            0               F
SAFIA           0               F
SAFOUANE        SOFIANE         M
SAID            0               M
SAIDA           0               F
SAKINA          0               F
SALAH           0               M
SALAHDINE       SALAH           M
SALEM           SALIM           M
SALIHA          0               F 
SALIM           0               M
SALIMA          0               F
SALIMOU         SALIM           M
SALMA           SALIMA          F
SALOME          0               F
SALOMON         0               M
SALOUA          SALWA           F
SALVADOR        0               M 
SALWA           0               F 
SAMANTHA        0               F
SAMBA           0               M
SAMER           SAMIR           M
SAMI            SAMUEL          M
SAMIA           0               F
SAMIR           0               M
SAMIRA          0               F 
SAMSON          0               M
SAMUEL          0               M           
SAMY            SAMUEL          M
SAMYA           SAMIA           F
SANA            0               F
SANAA           SANA            F
SANAE           SANA            F
SANDIE          SANDY           F 
SANDRA          0               F
SANDRINA        SANDRINE        F
SANDRINE        0               F
SANDRO          0               M
SANDY           0               F
SANTIAGO        0               M
SAPHIA          SAFIA           F
SARA            SARAH           F
SARAH           0               F
SARRA           SARAH           F
SASHA           SACHA           F
SAVANNAH        0               F
SEBASTIEN       0               M
SEGOLENE        0               F
SELENA          SOLENE          F
SELIM           0               M
SELIN           SOLENE          F
SELMA           SALIMA          F
SEPHORA         0               F  
SERAPHINE       SEPHORA         F
SERENA          0               F
SEVERIN         0               M  
SEVERINE        0               F
SHANA           SANA            F
SHANNA          SANA            F
SHANNON         0               F
SHANON          SHANNON         F 
SHARON          0               F
SHEHERAZADE     SHERAZADE       F
SHERAZADE       0               F 
SHIRLEY         0               F
SIBEL           0               F
SIBYLLE         SIBEL           F
SIDNEY          0               M
SIDONIE         0               F
SIGRID          0               F
SIHAM           0               F 
SIHAME          SIHAM           F
SIHEM           SIHAM           F
SILVIA          SYLVIE          F
SIMON           0               M
SIMONE          0               F
SINDY           CINDY           F
SIRINE          0               F
SLIMAN          SLIMANE         M
SLIMANE         0               M        
SOFIA           SOPHIE          F
SOFIAN          SOFIANE         M 
SOFIANE         0               M
SOFIEN          SOFIANE         M 
SOFYANE         SOFIANE         M
SOLANGE         0               F
SOLEN           SOLENE          F
SOLENE          0               F
SOLENN          SOLENE          F
SOLENNE         SOLENE          F
SOLINE          SOLENE          F
SONIA           0               F
SONYA           SONIA           F
SOPHIA          SOPHIE          F
SOPHIE          0               F
SORAYA          0               F
SOUAD           0               F
SOUFIAN         SOFIANE         M
SOUHILA         0               F
SOUKAINA        0               F
SOULAIMANE      SLIMANE         M
SOULEIMAN       SLIMANE         M
SOULEIMANE      SLIMANE         M
SOULIMAN        SLIMANE         M
SOULIMANE       SLIMANE         M
SOUMAYA         SAMIA           F
SOUMIA          SAMIA           F
STACY           0               F
STANLEY         0               M
STECY           STACY           F
STEFANIE        STEPHANIE       F
STEFFIE         STEPHANIE       F
STEFFY          STEPHANIE       F
STELLA          0               F
STEPHANE        0               M
STEPHANIE       0               F
STEPHANY        STEPHANIE       F
STEVAN          STEPHANE        M
SULAYMAN        SLIMANE         M
SULIVAN         SULLIVAN        M
SULLIVAN        0               M
SULLY           SULLIVAN        M
SULYVAN         SULLIVAN        M
SYLVESTRE       0               M 
SYLVIE          0               F
SYLVIO          0               M
TAHAR           0               M
TAHIR           TAHAR           M
TAMARA          0               F
TANGUY          0               M
TANIA           0               F
TANJA           TANIA           F
TANYA           TANIA           F
TARA            0               F
TARICK          TARIK           M
TARIK           0               M
TATIANA         0               F
TATJANA         TATIANA         F
TATYANA         TATIANA         F
TAWFIK          TOUFIK          M
TAYEB           0               M
TED             TEDDY           M
TEDDY           0               M
TELMA           THELMA          F
TEOPHILE        THEO            M
TERESA          THERESE         F
TESS            TESSA           F
TESSA           0               F
TESSIE          TESSA           F
TESSY           TESSA           F
THADDEE         TEDDY           M
THAIS           TESSA           F
THALIA          0               F
THALIE          THALIA          F
THEAU           THEODORE        M
THELMA          0               F
THEO            0               M
THEODORE        0               M
THEOPHILE       THEO            M
THERESA         THERESE         F
THERESE         0               F 
THESSA          TESSA           F
THIFAINE        TYPHAINE        F
THIFANY         TIFFANY         F
THIFFANY        TIFFANY         F 
THIPHAINE       TYPHAINE        F
THIPHANIE       TIFFANY         F
THOMA           THOMAS          M
THOMAS          0               M
THYPHAINE       TYPHAINE        F
THYPHANIE       TIFFANY         F
TIANA           TATIANA         F 
TIFAINE         TYPHAINE        F
TIFANIE         TIFFANY         F  
TIFANNY         TIFFANY         F
TIFANY          TIFFANY         F
TIFENE          TYPHAINE        F
TIFFAINE        TYPHAINE        F
TIFFANI         TIFFANY         F
TIFFANIE        TIFFANY         F 
TIFFANNY        TIFFANY         F
TIFFANY         0               F
TIMOTHE         TIMOTHEE        M
TIMOTHEE        0               M
TIMOTHY         TIMOTHEE        M
TINA            0               F
TIPHANIE        TIFFANY         F
TIPHANY         TIFFANY         F
TOMAS           THOMAS          M
TOMI            THOMAS          M
TOMMY           THOMAS          M   
TOMY            THOMAS          M
TONI            TONY            M
TONINO          TONY            M
TONY            0               M    
TOUFIK          0               M
TOURIA          0               F
TOUSSAINT       0               M
TRACEY          TRACY           F
TRACY           0               F
TRAICY          TRACY           F
TRECY           TRACY           F
TRESSIE         TRACY           F
TRESSY          TRACY           F
TRICIA          TRACY           F
TRISTAN         0               M
TRYSTAN         TRISTAN         M
TYMOTHE         TIMOTHEE        M 
TYPHAINE        0               F
TYPHANIE        TIFFANY         F
ULRIC           ULRICH          M
ULRICH          0               M
ULYSSE          0               M
URSULA          0               F
URSULE          URSULA          F
URSULINE        URSULA          F
VALANTINE       VALENTINE       F
VALENTINA       VALENTINE       F
VALENTINE       0               F
VALERE          VALERY          M
VALERIA         VALERIE         F
VALERIANE       VALERIE         F 
VALERIANNE      VALERIE         F
VALERIE         0               F
VALERINE        VALERIE         F 
VALERY          0               M
VALORIS         VALERIE         F
VANESA          VANESSA         F
VANESSA         0               F
VANILLE         0               F
VANINA          0               F
VANNESSA        VANESSA         F
VANNINA         VANINA          F
VERONICA        VERONIQUE       F 
VERONIKA        VERONIQUE       F
VERONIQUA       VERONIQUE       F
VERONIQUE       0               F 
VICKI           VICTORIA        F 
VICKIE          VICTORIA        F
VICKY           0               M
VICKY           VICTORIA        F
VICTOIRE        VICTORIA        F
VICTOR-EMMANUEL 0               M
VICTOR-MANUEL   VICTOR-EMMANUEL M
VICTOR          0               M
VICTORIA        0               F
VICTORIANA      VICTORIA        F 
VICTORIC        VICTOR          M
VICTORIE        VICTORIA        F
VICTORIO        VICTOR          M
VIKTOR          VICTOR          M
VIKTORIA        VICTORIA        F 
VINCENT         0               M
VINCENZA        0               F     
VINCENZINA      VINCENZA        F
VINCENZO        VINCENT         M 
VINCIANE        0               F
VINCIANNE       VINCIANE        F
VIOLAINE        0               F
VIOLENE         VIOLAINE        F 
VIOLETA         VIOLETTE        F
VIOLETTA        VIOLETTE        F
VIOLETTE        0               F
VIRGIL          VIRGILE         M
VIRGILE         0               M
VIRGILIA        VIRGINIE        F
VIRGINA         VIRGINIE        F 
VIRGINIA        VIRGINIE        F
VIRGINIE        0               F
VITO            0               M
VITTORIA        VICTORIA        F
VIVIAN          0               M
VIVIANE         0               F
WAFA            0               F
WAFAA           WAFA            F
WAFAE           WAFA            F 
WAFAH           WAFA            F 
WAFFA           WAFA            F
WALID           0               M
WALLID          WALID           M 
WANDA           0               F
WANDY           WANDA           F
WARDA           OUARDA          F
WASILA          OUASSILA        F
WASSILA         OUASSILA        F
WASSILLA        OUASSILA        F
WASSYLA         OUASSILA        F
WENDA           WANDA           F
WENDIE          WENDY           F
WENDY           0               F
WESLEY          0               M
WHITNEY         0               F
WILHELM         WILLEM          M
WILHEM          WILLEM          M
WILL            WILLIAM         M
WILLEM          0               M
WILLI           WILLIAM         M
WILLIAM         0               M
WILLIAMS        WILLIAM         M
WILSON          0               M
WINDY           WENDY           F
WISSAM          0               F
WISSAME         WISSAM          F 
WISSEM          WISSAM          F
WISSEME         WISSAM          F 
WITHNEY         WHITNEY         F
WITNEY          WHITNEY         F
WYLLIAM         WILLIAM         M
YACINE          0               M 
YAELLE          0               F
YAHN            YANN            M
YAMINA          0               F
YAMNA           YAMINA          F
YAN             YANN            M
YANIC           YANNICK         M
YANIK           YANNICK         M 
YANIS           0               M
YANISS          YANIS           M
YANN            0               M
YANNIC          YANNICK         M
YANNICE         YANIS           M 
YANNICK         0               M
YANNIS          YANIS           M
YASEMIN         YASMINE         F
YASIN           YACINE          M
YASINE          YACINE          M 
YASMEEN         YASMINE         F
YASMIN          YASMINE         F
YASMINA         YASMINE         F
YASMINE         0               F
YASSINE         YACINE          M
YASSMINA        YASMINE         F
YASSMINE        YASMINE         F
YELENA          HELENE          F
YESMINE         YASMINE         F
YLAN            ILAN            M
YLANN           ILAN            M
YLIES           ELIAS           M 
YMANE           IMANE           F
YMEN            IMANE           F
YNES            INES            F
YNESS           INES            F 
YOANN           0               M
YOANNA          JOHANNA         F
YOHAN           YOANN           M
YOHANA          JOHANNA         F
YOHANN          YOANN           M
YOHANNE         YOANN           M
YOLAINE         0               F
YOLANDA         YOLANDE         F
YOLANDE         0               F
YOLENE          YOLAINE         F
YOLINE          YOLAINE         F 
YOLLANDE        YOLANDE         F
YONA            0               F
YONI            0               M
YONIS           YANIS           M
YONNI           YANIS           M
YORICK          0               M
YOSRA           YOUSRA          F
YOUCEF          YOUSSEF         M
YOUNA           YONA            F
YOUNES          0               M
YOUNESS         YOUNES          M
YOUSRA          0               F
YOUSSEF         0               M
YOUSSOUF        YOUSSEF         M
YOUSSRA         YOUSRA          F
YOVAN           YVAN            M
YRENE           IRENE           F
YSABEL          ISABELLE        F
YSSA            ISSA            M
YUNA            YONA            F
YUSRA           YOUSRA          F
YUSUF           YOUSSEF         M
YVA             EVA             F
YVAN            0               M
YVANA           0               F 
YVANE           YVANA           F 
YVANN           YVAN            M
YVANNA          YVANA           F
YVANNE          YVANA           F
YVELINE         EVELYNE         F 
YVELISE         0               F
YVELYNE         EVELYNE         F 
YVETTE          0               F       
YVONE           YVONNE          F 
YVONNA          YVONNE          F
YVONNE          0               F        
ZABIDA          ZOUBIDA         F
ZACCHARIE       ZAKARIA         M
ZACHARI         ZAKARIA         M
ZACHARIE        ZAKARIA         M
ZACHARY         ZAKARIA         M 
ZACKARIA        ZAKARIA         M
ZAHIA           0               F
ZAHIRA          ZAHRA           F 
ZAHRA           0               F
ZAHYA           ZAHIA           F
ZAIA            ZAHIA           F
ZAINA           ZINA            F
ZAINAB          ZINEB           F
ZAINEB          ZINEB           F
ZAKARIA         0               M
ZAKARIYA        ZAKARIA         M
ZAKARY          ZAKARIA         M
ZAKARYA         ZAKARIA         M
ZAKI            ZAKARIA         M
ZAKIA           0               F
ZAKYA           ZAKIA           F
ZARA            ZOHRA           F
ZARAH           ZAHRA           F
ZARHA           ZAHRA           F
ZAYNAB          ZINEB           F
ZAYNEB          ZINEB           F
ZEHRA           ZAHRA           F
ZEINA           ZINA            F
ZEINAB          ZINEB           F
ZEINABOU        ZINEB           F
ZEINEB          ZINEB           F
ZELDA           0               F
ZELIA           0               F
ZELIE           0               F
ZENA            ZINA            F
ZEYNAB          ZINEB           F
ZEYNEB          ZINEB           F
ZHARA           ZAHRA           F
ZHOR            ZOHRA           F
ZHORA           ZOHRA           F
ZHOUR           ZOHRA           F
ZINA            0               F
ZINAB           ZINEB           F
ZINDINE         ZINEDINE        M  
ZINEB           0               F
ZINEDINE        0               M 
ZOBIDA          ZOUBIDA         F
ZOE             0               F
ZOEE            ZOE             F 
ZOHRA           0               F
ZOLA            0               M
ZORA            ZOHRA           F
ZORAH           ZOHRA           F
ZORHA           ZOHRA           F
ZORRA           ZOHRA           F
ZOUBIDA         0               F
ZOUHRA          ZOHRA           F
